,3.99,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.20,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.40,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.62,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.81,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.02,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.22,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.43,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.64,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.84,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.04,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.25,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.45,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.67,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.86,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.07,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.27,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.48,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.68,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.89,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.09,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.30,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.50,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.71,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.91,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.12,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.32,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.53,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.73,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.94,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.14,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.35,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.55,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.76,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.96,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.17,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.37,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.58,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.78,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.99,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.19,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.40,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.61,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.81,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.01,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.22,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.42,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.64,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.83,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.04,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.24,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.44,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.66,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.85,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.06,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.27,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.47,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.68,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.88,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.09,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.29,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.50,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.70,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.90,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.11,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.31,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.52,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.72,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17.93,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.13,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.34,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.54,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.75,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.95,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.16,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.36,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.57,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.77,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.98,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20.18,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20.39,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20.59,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20.80,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.00,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.21,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.41,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.63,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.82,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.03,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.23,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.44,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.65,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.85,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.05,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.26,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.46,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.67,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.87,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.08,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.28,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.49,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.69,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.90,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25.10,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25.31,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25.51,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25.72,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25.92,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26.13,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26.33,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26.54,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26.74,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26.95,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.15,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.36,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.56,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.77,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.97,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.18,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.38,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.59,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.79,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.00,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.20,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.41,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.62,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29.82,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.02,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.23,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.43,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.65,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.84,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.05,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.25,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.46,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.66,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31.87,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32.07,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32.28,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32.48,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32.69,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32.89,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33.10,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33.30,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33.51,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33.71,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33.92,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.12,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.33,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.53,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.74,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.94,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35.15,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35.35,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35.56,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35.76,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35.97,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.17,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.38,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.58,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.79,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.99,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.20,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.40,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.62,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.81,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.02,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.22,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.43,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.64,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.84,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.04,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.25,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.45,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.66,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.86,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.07,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.27,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.48,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.68,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.89,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.09,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.30,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.50,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.71,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.91,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.12,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.32,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.53,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.73,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.94,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43.14,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43.35,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43.55,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43.76,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43.96,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.17,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.37,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.58,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.78,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.99,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.19,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.40,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.61,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.81,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.01,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.22,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.42,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.64,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.83,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.04,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.24,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.45,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.67,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.86,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.06,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.27,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.47,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.68,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.88,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.09,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.29,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.50,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.70,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.91,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.11,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.32,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.52,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.73,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.93,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.14,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.34,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.55,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.75,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.96,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.16,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.37,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.57,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.78,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.98,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.19,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.39,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.61,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.80,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.01,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.21,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.42,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.63,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.83,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.03,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.24,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.44,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.66,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.85,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.06,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.26,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.47,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.67,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.88,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.08,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.29,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.49,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.70,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.90,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.11,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.31,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.52,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.72,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.93,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.13,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.34,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.54,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.75,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.95,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.16,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.36,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.57,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.77,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.98,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61.18,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61.39,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61.59,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61.80,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.00,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.21,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.41,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.63,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.82,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.03,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.23,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.44,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.65,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.85,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.05,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.26,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.46,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.67,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.87,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.08,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.28,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.49,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.69,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.90,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.10,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.31,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.51,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.72,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.92,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.13,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.33,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.54,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.74,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.95,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.15,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.36,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.56,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.77,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.97,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.18,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.38,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.59,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.79,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.00,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.20,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.41,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.62,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.82,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71.02,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71.23,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
